Date,AAPL,ADA-USD,BTC-USD,ETH-USD,SLG,SPY,VIRT,XOP
2016-04-12,25.763046264648438,,425.19000244140625,7.442309856414795,82.91636657714844,188.7279052734375,17.04806900024414,125.9865493774414
2016-04-13,26.13629150390625,,423.7340087890625,8.04442024230957,82.74903106689453,190.63421630859375,17.015993118286133,124.59422302246094
2016-04-14,26.150287628173828,,424.2820129394531,8.387240409851074,83.02513885498047,190.64340209960938,16.847597122192383,124.7071304321289
2016-04-15,25.625417709350586,,429.7130126953125,8.242779731750488,84.0626449584961,190.43260192871094,16.815521240234375,122.52458190917969
2016-04-16,,,430.5719909667969,8.60949993133545,,,,
2016-04-17,,,427.39898681640625,9.309100151062012,,,,
2016-04-18,25.072551727294922,,428.59100341796875,9.03600025177002,84.6817855834961,191.7707061767578,16.911746978759766,125.0081558227539
2016-04-19,24.939584732055664,,435.5090026855469,8.714879989624023,85.64395904541016,192.37559509277344,17.11222267150879,128.16915893554688
2016-04-20,24.990907669067383,,441.3890075683594,8.465789794921875,85.44319152832031,192.5589141845703,17.12825584411621,129.937744140625
2016-04-21,24.720304489135742,,449.42498779296875,8.10216999053955,88.00346374511719,191.5232696533203,17.28862953186035,128.58299255371094
2016-04-22,24.652652740478516,,445.73699951171875,7.82125997543335,88.06202697753906,191.5232696533203,17.368824005126953,133.09869384765625
2016-04-23,,,450.2820129394531,8.294790267944336,,,,
2016-04-24,,,458.55499267578125,8.001350402832031,,,,
2016-04-25,24.512693405151367,,461.4259948730469,7.55433988571167,88.61427307128906,191.19329833984375,17.192405700683594,131.21717834472656
2016-04-26,24.342395782470703,,466.0889892578125,7.397039890289307,89.18318176269531,191.4774169921875,17.192405700683594,134.98016357421875
2016-04-27,22.819101333618164,,444.68701171875,7.759970188140869,88.89873504638672,191.8715362548828,17.176368713378906,139.08193969726562
2016-04-28,22.121606826782227,,449.010986328125,7.172530174255371,88.38834381103516,190.13014221191406,16.783451080322266,134.98016357421875
2016-04-29,21.867334365844727,,455.09698486328125,7.457290172576904,87.91979217529297,189.10365295410156,16.71929931640625,134.49099731445312
2016-04-30,,,448.3179931640625,8.813980102539062,,,,
2016-05-01,,,451.875,8.846500396728516,,,,
2016-05-02,21.844005584716797,,444.66900634765625,10.163200378417969,89.29196166992188,190.60675048828125,17.03203010559082,133.47499084472656
2016-05-03,22.203250885009766,,450.3039855957031,9.311269760131836,87.97000885009766,188.94786071777344,16.334396362304688,127.22840118408203
2016-05-04,21.972309112548828,,446.72198486328125,9.413769721984863,88.04529571533203,187.89385986328125,15.524483680725098,124.25553131103516
2016-05-05,21.88312530517578,,447.97601318359375,9.82610034942627,87.61023712158203,187.85723876953125,15.027318000793457,127.0025405883789
2016-05-06,21.761085510253906,,459.6029968261719,9.346639633178711,87.77755737304688,188.5446014404297,15.155618667602539,125.45970153808594
2016-05-07,,,458.5360107421875,9.37051010131836,,,,
2016-05-08,,,458.5480041503906,9.482930183410645,,,,
2016-05-09,21.777507781982422,,460.4830017089844,9.297730445861816,88.36324310302734,188.70040893554688,15.203733444213867,122.75033569335938
2016-05-10,21.925369262695312,,450.8949890136719,9.361519813537598,89.04096221923828,191.04669189453125,15.075435638427734,127.49177551269531
2016-05-11,21.711790084838867,,452.7279968261719,9.9962797164917,87.51818084716797,189.25949096679688,14.666472434997559,128.80885314941406
2016-05-12,21.202499389648438,,454.7659912109375,10.05780029296875,87.09984588623047,189.31446838378906,14.353734016418457,128.54542541503906
2016-05-13,21.244749069213867,,455.6700134277344,10.506600379943848,85.33441925048828,187.66473388671875,14.257512092590332,126.4381103515625
2016-05-14,,,455.6709899902344,10.239700317382812,,,,
2016-05-15,,,457.5679931640625,9.962349891662598,,,,
2016-05-16,22.033329010009766,,454.1629943847656,11.171299934387207,85.95356750488281,189.51611328125,14.393829345703125,129.14747619628906
2016-05-17,21.941797256469727,,453.7829895019531,12.198800086975098,84.53955078125,187.7472381591797,13.936755180358887,130.9913787841797
2016-05-18,22.192920684814453,,454.6189880371094,13.558600425720215,83.0753173828125,187.80221557617188,13.976852416992188,129.14747619628906
2016-05-19,22.108427047729492,,438.7149963378906,14.769700050354004,82.27213287353516,187.15145874023438,13.784400939941406,128.54542541503906
2016-05-20,22.347820281982422,,442.6759948730469,13.635600090026855,83.1171646118164,188.33380126953125,13.952794075012207,129.5990753173828
2016-05-21,,,443.18798828125,14.015000343322754,,,,
2016-05-22,,,439.322998046875,14.286100387573242,,,,
2016-05-23,22.631807327270508,,444.1549987792969,13.46150016784668,83.4100341796875,188.07717895507812,13.880624771118164,129.3356475830078
2016-05-24,22.9768123626709,,445.9809875488281,12.7322998046875,83.74469757080078,190.51507568359375,14.201379776000977,130.08827209472656
2016-05-25,23.3804874420166,,449.5989990234375,12.526000022888184,83.99569702148438,191.807373046875,14.000904083251953,134.3028564453125
2016-05-26,23.565898895263672,,453.3840026855469,12.430399894714355,83.9789810180664,191.8623504638672,14.073077201843262,133.43734741210938
2016-05-27,23.551815032958984,,473.4639892578125,11.29580020904541,84.1546630859375,192.6872100830078,14.268195152282715,132.68475341796875
2016-05-28,,,530.0399780273438,11.892900466918945,,,,
2016-05-29,,,526.2329711914062,12.3503999710083,,,,
2016-05-30,,,533.864013671875,12.725299835205078,,,,
2016-05-31,23.436817169189453,,531.385986328125,14.077300071716309,84.80728149414062,192.32061767578125,14.479578018188477,133.66317749023438
2016-06-01,23.108234405517578,,536.9199829101562,14.001500129699707,84.86585235595703,192.7147674560547,14.6259183883667,135.13075256347656
2016-06-02,22.934566497802734,,537.9719848632812,13.73799991607666,85.39298248291016,193.30130004882812,14.747869491577148,135.54466247558594
2016-06-03,22.981502532958984,,569.1939697265625,13.846699714660645,84.94954681396484,192.72390747070312,14.756000518798828,133.92657470703125
2016-06-04,,,572.7269897460938,13.740400314331055,,,,
2016-06-05,,,574.9769897460938,13.975000381469727,,,,
2016-06-06,23.14813804626465,,585.5369873046875,13.934100151062012,84.03754425048828,193.70458984375,14.764127731323242,137.5390625
2016-06-07,23.242015838623047,,576.5969848632812,14.51200008392334,84.33038330078125,194.00698852539062,14.788521766662598,141.11395263671875
2016-06-08,23.22089195251465,,581.64501953125,14.417699813842773,84.7571029663086,194.63938903808594,14.560876846313477,140.02267456054688
2016-06-09,23.387529373168945,,574.6300048828125,14.398599624633789,84.90770721435547,194.37362670898438,14.357625007629395,139.11956787109375
2016-06-10,23.19508171081543,,577.469970703125,13.908599853515625,83.64430236816406,192.5314483642578,14.438923835754395,132.53427124023438
2016-06-11,,,606.7269897460938,14.19159984588623,,,,
2016-06-12,,,672.7839965820312,15.74370002746582,,,,
2016-06-13,22.845378875732422,,704.3759765625,17.602699279785156,83.21755981445312,191.04669189453125,14.235676765441895,131.48057556152344
2016-06-14,22.8735408782959,,685.5590209960938,18.893199920654297,82.34741973876953,190.6708984375,14.41453742980957,131.66876220703125
2016-06-15,22.79844093322754,,694.468994140625,18.354299545288086,83.4435043334961,190.40513610839844,14.46331787109375,131.89450073242188
2016-06-16,22.894670486450195,,766.3079833984375,20.588600158691406,83.55225372314453,190.97332763671875,14.503968238830566,128.5078125
2016-06-17,22.37363624572754,,748.9089965820312,15.376799583435059,83.9371337890625,190.2621307373047,14.162507057189941,132.0639190673828
2016-06-18,,,756.2269897460938,11.330699920654297,,,,
2016-06-19,,,763.781005859375,12.234199523925781,,,,
2016-06-20,22.31966209411621,,737.2260131835938,11.839500427246094,85.55196380615234,191.48744201660156,14.251936912536621,134.47743225097656
2016-06-21,22.509761810302734,,666.6519775390625,13.306699752807617,85.50173950195312,192.03099060058594,14.422667503356934,136.66465759277344
2016-06-22,22.425273895263672,,596.1160278320312,13.095100402832031,85.82805633544922,191.71778869628906,14.390146255493164,135.49563598632812
2016-06-23,22.55435562133789,,623.9769897460938,13.676199913024902,88.16244506835938,194.2144012451172,14.36575984954834,138.02224731445312
2016-06-24,21.920677185058594,,665.2990112304688,14.332099914550781,85.47663116455078,187.2403564453125,14.41453742980957,130.55548095703125
2016-06-25,,,665.1229858398438,14.282999992370605,,,,
2016-06-26,,,629.3670043945312,13.850199699401855,,,,
2016-06-27,21.601484298706055,,655.2750244140625,13.883899688720703,81.92068481445312,183.8868865966797,14.073079109191895,123.76751708984375
2016-06-28,21.965269088745117,,647.0009765625,12.175600051879883,84.230224609375,187.20352172851562,14.276328086853027,129.4995880126953
2016-06-29,22.15536880493164,,639.8900146484375,12.611200332641602,86.83477783203125,190.39109802246094,14.560876846313477,132.51646423339844
2016-06-30,22.437009811401367,,673.3369750976562,12.46150016784668,89.74273681640625,192.9890899658203,14.634047508239746,131.27200317382812
2016-07-01,22.505069732666016,,676.2960205078125,12.19950008392334,87.81251525878906,193.39450073242188,14.45518970489502,133.49696350097656
2016-07-02,,,703.7020263671875,12.128399848937988,,,,
2016-07-03,,,658.6640014648438,11.720199584960938,,,,
2016-07-04,,,683.6619873046875,11.470999717712402,,,,
2016-07-05,22.29384422302246,,670.6270141601562,10.61139965057373,87.47534942626953,192.00332641601562,14.585268020629883,128.51910400390625
2016-07-06,22.42057991027832,,677.3309936523438,10.528900146484375,87.0876235961914,193.1549530029297,14.357625007629395,129.4241180419922
2016-07-07,22.51680564880371,,640.56201171875,10.109399795532227,86.44702911376953,193.03517150878906,14.31697940826416,127.19920349121094
2016-07-08,22.690481185913086,,666.5230102539062,11.394599914550781,89.3297119140625,195.9095458984375,14.47144603729248,129.34872436523438
2016-07-09,,,650.9600219726562,10.965499877929688,,,,
2016-07-10,,,649.3599853515625,10.947600364685059,,,,
2016-07-11,22.76089096069336,,647.6589965820312,10.458999633789062,90.23162841796875,196.60052490234375,14.634047508239746,128.9716033935547
2016-07-12,22.864160537719727,,664.551025390625,10.51609992980957,91.89212799072266,198.02847290039062,14.487704277038574,135.2316436767578
2016-07-13,22.735071182250977,,654.468017578125,10.500499725341797,92.05225372314453,198.00083923339844,14.260069847106934,132.40333557128906
2016-07-14,23.185693740844727,,658.0780029296875,11.513199806213379,91.63081359863281,199.10635375976562,14.113725662231445,132.2147674560547
2016-07-15,23.1833438873291,,663.2550048828125,11.951600074768066,92.01853942871094,198.83920288085938,14.113725662231445,131.3851318359375
2016-07-16,,,660.7670288085938,11.652799606323242,,,,
2016-07-17,,,679.458984375,11.158699989318848,,,,
2016-07-18,23.429779052734375,,673.1060180664062,11.03439998626709,92.92887115478516,199.37355041503906,14.162507057189941,132.0639190673828
2016-07-19,23.439165115356445,,672.864013671875,11.619099617004395,93.45988464355469,199.17086791992188,14.203156471252441,130.74403381347656
